folder_name,image_count,first_image,cam_id,event_datetime,contexto,pessoas,comportamentos,label,avaliacao,real,predict
event_20250408_154827_b5baa4eb,3,motion_detected/event_20250408_154827_b5baa4eb/0000_sit_20250408_154827_frame.jpg,sit,2025-04-08 15:48:27,"Interno, ambiente iluminado artificialmente. Sala de espera (possivelmente hospital ou posto de saúde).","Mais de 15 pessoas presentes. A maior parte sentada, aguardando. Três indivíduos (2 homens e 1 mulher) se movem do fundo para a frente da sala; um deles (camiseta verde e boné) interage diretamente com uma mulher sentada.","O homem de camiseta verde aparenta estar em ação agressiva ou coercitiva com a mulher de camiseta rosa, possivelmente tentativa de roubo ou intimidação. Outros presentes parecem surpresos ou tensos, acentuando a anormalidade da situação.",Não visível.,"**Sim**, há indícios claros de comportamento suspeito e potencialmente criminoso (intimidação ou roubo em andamento).",True,True
event_20250403_091718_718f1e23,16,motion_detected/event_20250403_091718_718f1e23/0001_55407_20250302_230353_frame_20250403_091718_000024.jpg,55407,2025-03-02 23:03:53,"Externo, período noturno, calçada em área urbana com boa iluminação pública.","Ao longo da sequência, vários pedestres transitam normalmente pela calçada em frente ao portão. Há movimento constante de carros na rua, incluindo um veículo azul estacionado.","Nenhuma ação suspeita observada. Os pedestres mantêm trajetória contínua, sem abordagem ao portão ou tentativa de acesso. Não há sinais de arrombamento ou comportamento fora do comum.",Camera 02.,"**Não**, circulação urbana típica sem indícios de ameaça ou comportamento suspeito.",False,False
event_20250402_135601_2503371e,12,motion_detected/event_20250402_135601_2503371e/0001_6895_20250219_153816_frame_20250402_135601_000059.jpg,6895,2025-02-19 15:38:16,"Interno, garagem ou estacionamento coberto, com boa iluminação natural durante o dia.","Um indivíduo aparece e se movimenta próximo ao portão gradeado, observa ao redor e depois sai do campo de visão. Não há veículos em trânsito ou estacionando/saindo durante a sequência.","O indivíduo parece examinar ou testar a estrutura do portão (possível tentativa de abrir), comportamento que pode indicar sondagem de segurança ou intenção de acesso não autorizado.",Camera 13.,"**Sim**, presença de indivíduo solitário realizando possível tentativa de acesso a área restrita, sem indícios de autorização ou ação legítima. O comportamento é suspeito e justifica atenção.",False,True
event_20250402_142408_54015820,11,motion_detected/event_20250402_142408_54015820/0001_6884_20250219_153816_frame_20250402_142408_000019.jpg,6884,2025-02-19 15:38:16,"Externo, dia, rua residencial com boa iluminação natural.","Três pessoas caminham na calçada inicialmente; uma se separa na metade da sequência e segue pelo outro lado da rua. Os outros dois permanecem juntos. Um carro branco está estacionado à frente, mas nenhum veículo chega ou parte.","Em cerca de 5 segundos da sequência, uma das pessoas (de branco) aparenta agir com interesse específico por algo na parede/muro da esquerda (possivelmente um portão ou a campainha do imóvel). Ele observa o local de perto, encosta e examina, depois segue adiante caminhando normalmente.",Camera 02.,"**Sim**, comportamento suspeito de um dos indivíduos que parece inspecionar ou tentar interagir com o imóvel ou sistema de entrada, sem ação clara ou justificável para tal.",False,True
event_20250408_154826_3040ec46,7,motion_detected/event_20250408_154826_3040ec46/0000_kick_20250408_154826_frame.jpg,kick,2025-04-08 15:48:26,"Externo, dia, área residencial com gramado e calçada, boa iluminação natural.","Duas pessoas. Um indivíduo (mais próximo da câmera) faz movimentos agressivos em direção à porta da casa, incluindo possível tentativa de arrombamento (braços em movimento de força contra a porta). O outro permanece mais afastado, na calçada, aparentemente em postura de vigia.","O indivíduo próximo da porta tenta claramente forçá-la, com postura agressiva e repetitiva. O segundo indivíduo não interage com a casa diretamente, mas se mantém atento, sugerindo cumplicidade. Indícios claros de tentativa de arrombamento.",Não visível.,"**Sim**, tentativa explícita de invasão domiciliar, com ação coordenada entre indivíduos.",True,True
event_20250408_154829_ce92d2ad,4,motion_detected/event_20250408_154829_ce92d2ad/0000_sneak_20250408_154829_frame.jpg,sneak,2025-04-08 15:48:29,"Externo, posto de gasolina à noite, boa iluminação artificial.","Pelo menos quatro indivíduos visíveis: um entrando na loja, dois ao redor/entre os veículos (especialmente ao redor do carro preto e do cinza, que tem o vidro quebrado), e mais um dentro de um dos carros; múltiplos veículos estacionados ou transitando (cinza, preto, vermelho, caminhonete vermelha). Um veículo parece ter sido arrombado.","A janela do carro cinza está quebrada, um indivíduo está agachado junto à porta do motorista, possivelmente roubando; outro indivíduo interage com portas do carro preto; portas abertas de vários veículos indicam possível atividade criminosa (furto/arrombamento). A movimentação não parece padrão para um local de abastecimento. Pessoas agachadas e agindo rapidamente sem abastecer ou entrar na loja também são indicativos.",CAM 11.,"**Sim**, há forte indício de arrombamento e furto de veículos, comportamento suspeito e movimentação incomum no estacionamento.",True,True
event_20250403_115742_98c6dcb5,23,motion_detected/event_20250403_115742_98c6dcb5/0001_7639_20250307_134155_frame_20250403_115726_000099.jpg,7639,2025-03-07 13:41:55,"Externo, dia, rua residencial/comercial com boa iluminação solar.","Vários veículos em movimento ao longo da sequência, incluindo quatro carros coloridos (alguns de publicidade ou frota) e uma motocicleta. Nenhuma pessoa visível fora dos veículos. Nenhuma alteração abrupta ou incomum nas ações dos veículos.","Nenhum comportamento suspeito identificado. Os veículos seguem o fluxo normal da via, sem paradas fora do comum ou tentativas de interação com o ambiente. Nenhum sinal de arrombamento, vandalismo ou violação observada.",frente direita.,"**Não**, a atividade registrada é típica de tráfego urbano, sem indícios de risco.",False,False
event_20250403_111740_d2e012b2,7,motion_detected/event_20250403_111740_d2e012b2/0001_6990_20250307_101724_frame_20250403_111736_000127.jpg,6990,2025-03-07 10:17:24,"Interno, local bem iluminado, ambiente limpo e organizado, provavelmente sala de espera ou recepção em estabelecimento comercial ou clínico. Imagens capturadas à noite (horário no canto superior esquerdo indica 22h).",Três pessoas visíveis no sofá à direita. Uma delas (de pé) interage diretamente e insistentemente com as duas sentadas ao longo dos frames — movimento persistente próximo ao rosto de uma das sentadas sugere possível confronto.,"A pessoa em pé se inclina para frente de forma invasiva e contínua sobre as sentadas, utilizando gestos com o braço estendido. A aproximação intensa e a ausência de reação tranquila das sentadas indicam tensão. Não há sinais visíveis de arrombamento, mas o comportamento da pessoa em pé é potencialmente agressivo ou intimidante — pode se tratar de uma discussão acalorada ou ameaça.",Camera 07.,"**Sim**, existe risco potencial devido à postura invasiva e possível confronto verbal/físico. A situação parece tensa e pode evoluir para algo mais grave.",False,True
event_20250408_154829_a5034a90,3,motion_detected/event_20250408_154829_a5034a90/0000_run_20250408_154829_frame.jpg,run,2025-04-08 15:48:29,"Externo, dia, área urbana residencial, rua asfaltada com calçada, boa visibilidade e iluminação natural.","Três pessoas visíveis inicialmente, um indivíduo de branco está fugindo pela rua, seguido por duas pessoas que parecem persegui-lo. Um veículo branco está estacionado ou parado próximo ao meio-fio.","Ação suspeita de perseguição – pode se tratar de tentativa de assalto ou tentativa de fuga de um crime (aparentemente o indivíduo de branco está sendo perseguido por outros dois, possivelmente criminosos). O carro branco pode estar envolvido na ação, possivelmente dando apoio.",Nenhum identificador da câmera visível.,"**Sim**, há fortes indícios de tentativa de assalto, sequestro relâmpago ou fuga de uma situação perigosa. Comportamento de perseguição em plena rua representa risco para as pessoas envolvidas e também para moradores da região.",True,True
event_20250402_173700_99de4379,6,motion_detected/event_20250402_173700_99de4379/0001_53862_20250301_082830_frame_20250402_173659_000073.jpg,53862,2025-03-01 08:28:30,"Interno, escada ou corredor de acesso, noite/madrugada (05:31), iluminação artificial satisfatória.",Nenhum visível.,Nenhum aparente. A porta envidraçada ao fundo permanece fechada ao longo da sequência; nenhum sinal visível de tentativa de invasão ou anormalidade.,Camera 04.,"**Não**, ambiente estático sem presença de pessoas ou atividade suspeita.",False,False
event_20250402_140508_b3297f10,7,motion_detected/event_20250402_140508_b3297f10/0001_6896_20250219_153816_frame_20250402_140502_000093.jpg,6896,2025-02-19 15:38:16,"Interno, garagem ou estacionamento coberto, dia, iluminação natural forte vinda do portão.",Nenhum visível em toda a sequência.,"Nenhum comportamento incomum ou sinal de risco identificado. Portão fechado, sem sinais de tentativa de invasão ou arrombamento.",Camera 14.,"**Não**, área monitorada permanece estática e segura durante toda a sequência.",False,False
event_20250403_102756_6e6690ad,6,motion_detected/event_20250403_102756_6e6690ad/0001_17204_20250307_002852_frame_20250403_102756_000065.jpg,17204,2025-03-07 00:28:52,"Externo, noite, área pavimentada ao lado de uma cerca; iluminação artificial presente.","Um indivíduo aparece na parte superior direita da cerca nos frames a partir do segundo (0002), movimentando-se atrás da vegetação e estruturas metálicas na região da cerca. Não há veículos visíveis.",A movimentação do indivíduo próximo à cerca em uma área aparentemente restrita e sem acesso claro autorizado levanta suspeita de possível tentativa de invasão. O fato de a pessoa estar parcialmente escondida e se movendo discretamente contribui para o sinal de comportamento incomum.,FRENTE L.D.,"**Sim**, presença de indivíduo em área externa próxima à cerca em horário noturno, ocultando-se parcialmente, o que caracteriza comportamento potencialmente suspeito.",False,True
event_20250408_154827_5840dcfb,4,motion_detected/event_20250408_154827_5840dcfb/0000_sit_20250408_154827_frame.jpg,sit,2025-04-08 15:48:27,"Interno, ambiente fechado semelhante a cabine de caixa eletrônico ou sala de segurança; iluminação artificial adequada, dia/noite não determinável.","Três homens presentes. Inicialmente, um deles (de camiseta amarela) está de pé em frente a outro sentado (provavelmente coagido). Ao longo da sequência, o homem da camiseta amarela se agacha e depois aparece sentado no chão em posição de desespero. Os outros dois indivíduos, de trajes semelhantes (possivelmente uniformes ou roupas típicas), permanecem em pé, um deles gesticulando e se aproximando de forma agressiva.","Forte indício de coação e intimidação. Um dos homens parece estar sendo ameaçado, rendido ou forçado a algo (possivelmente sacar ou entregar dinheiro). A sequência de ações sugere um ambiente tenso: o homem de amarelo se agacha e cobre o rosto, ação típica de alguém assustado ou se rendendo, podendo indicar violência verbal ou física.",Não visível.,"**Sim**, sinais nítidos de coação e potencial assalto em curso. A atitude de submissão do homem de camiseta amarela e a posição dominante/agressiva dos outros dois indicam situação de ameaça.",True,True
event_20250403_091449_291c9e77,10,motion_detected/event_20250403_091449_291c9e77/0001_55408_20250302_230353_frame_20250403_091449_000034.jpg,55408,2025-03-02 23:03:53,"Externo, à noite, área de entrada residencial ou comercial com portão e cobertura visível; iluminação adequada por luzes de rua.",Um carro branco passa pela rua da direita para a esquerda ao longo da sequência; nenhum pedestre é observado.,"Nenhum comportamento incomum ou suspeito detectado; não há tentativa de acesso ao portão, arrombamento ou presença de pessoas em atitudes suspeitas.",Camera 93.,"**Não**, apenas um veículo em trânsito normal, sem interação com a propriedade monitorada.",False,False
event_20250402_150013_48010d5c,11,motion_detected/event_20250402_150013_48010d5c/0001_8986_20250221_093219_frame_20250402_150013_000010.jpg,8986,2025-02-21 09:32:19,"- Câmera 06: Interno, armazém com iluminação fraca, provavelmente madrugada (05:36).
  - Câmera 01: Externo, área de entrada com portão azul, dia claro.",Nenhum visível em nenhuma das câmeras durante toda a sequência.,"- Câmera 06 apresenta interrupção no sinal (frames 0003 e 0004), entrando em tela preta e depois para tela de inicialização da Hikvision, retornando à imagem normal no frame 0005. Esta oscilação pode indicar reinicialização inesperada ou tentativa de desligamento do sistema, potencialmente suspeita.
  - Câmera 01 está operando normalmente e mostra o portão fechado com consistência ao longo dos frames, sem movimentações.","- Câmera 06 (armazém interno)
  - Câmera 01 (entrada externa)","**Sim**, há um indicativo técnico suspeito (reinicialização ou desligamento da câmera 06) possivelmente relacionado a tentativa de sabotagem ou manipulação oculta em área interna.",False,True
event_20250402_140749_066ae6aa,17,motion_detected/event_20250402_140749_066ae6aa/0001_6883_20250219_153816_frame_20250402_140749_000048.jpg,6883,2025-02-19 15:38:16,"Externo, dia, calçada arborizada em via urbana com boa iluminação natural.","Um indivíduo (de camiseta branca e shorts escuros) aparece nas primeiras imagens se aproximando de um carro branco e entrando no veículo. Em seguida, o carro dá partida e sai dirigindo. Após isso, ciclistas e outros veículos aparecem, circulando normalmente na via.","Nenhum comportamento suspeito identificado. A movimentação da pessoa é direta e objetiva ao entrar no carro, sem sinais de arrombamento ou tentativa forçada. O carro parte normalmente, sem pressa incomum ou direção perigosa observável. Não há interações suspeitas com outras pessoas ou elementos.",Camera 01.,"**Não**, movimentação típica de entrada e saída de indivíduo em veículo estacionado; nenhuma ação suspeita ou anormal foi detectada.",False,False
event_20250402_173805_511a00be,6,motion_detected/event_20250402_173805_511a00be/0001_53862_20250301_082830_frame_20250402_173801_000133.jpg,53862,2025-03-01 08:28:30,"Interno, corredor de um prédio ou residência, iluminação artificial, madrugada (05:33h).",Nenhum visível durante a sequência.,Nenhuma atividade ou comportamento suspeito detectado. A porta com grade ao fundo permanece fechada durante todos os frames.,Camera 04.,"**Não**, nenhuma anormalidade ou presença detectada na sequência.",False,False
event_20250402_150548_d33720ea,9,motion_detected/event_20250402_150548_d33720ea/0001_40425_20250221_185342_frame_20250402_150548_000004.jpg,40425,2025-02-21 18:53:42,"Ambiente externo, dia, escadaria de acesso a um prédio com boa iluminação natural.","Um indivíduo aparece rapidamente nos dois primeiros frames, movendo-se para fora da área monitorada. Não há veículos.","A breve aparição do indivíduo na borda da imagem não apresenta sinal claro de comportamento suspeito ou arrombamento. Porta permanece aberta durante toda a sequência, o que pode indicar possível vulnerabilidade de segurança.",Camera 04.,"**Não**, apesar da porta permanecer aberta, não há ações explícitas de invasão ou comportamento incomum identificável na sequência. Monitoramento adicional pode ser recomendado para verificar se a porta deve permanecer trancada.",False,False
event_20250408_154828_93f6f29a,2,motion_detected/event_20250408_154828_93f6f29a/0000_gun_20250408_154828_frame.jpg,gun,2025-04-08 15:48:28,"Interno, recepção de prédio ou hotel, ambiente noturno com iluminação artificial adequada.","Quatro pessoas visíveis. Um homem (provavelmente segurança ou recepcionista) atrás do balcão de atendimento, outro homem ao lado com as mãos erguidas (sinal de rendição), um indivíduo aparentemente armado adentrando o local e ameaçando os presentes, e uma pessoa sentada ao fundo, sem envolvimento aparente na ação.","Invasão armada em andamento. Um indivíduo está rendendo pessoas na recepção com arma apontada. A postura das vítimas indica submissão, caracterizando situação de violência e ameaça iminente.",Nenhum visível na imagem.,"**Sim**, há risco grave e imediato à segurança das pessoas presentes devido a um assalto armado em curso.",True,True
event_20250403_091655_aab5dcac,13,motion_detected/event_20250403_091655_aab5dcac/0001_55407_20250302_230353_frame_20250403_091655_000002.jpg,55407,2025-03-02 23:03:53,"Externo, noite, área urbana em frente a um portão metálico fechado, boa iluminação pública.","- Duas pessoas visíveis em vários frames, paradas do lado de fora da grade à esquerda, aparentemente observando ou conversando.
  - Uma terceira pessoa atravessa da direita para a esquerda (frames 1 a 2), seguindo calçada ao longo do portão.
  - Veículos passam regularmente na rua, incluindo um carro branco e um carro preto.","Nenhum comportamento suspeito perceptível; as pessoas apenas circulam ou permanecem paradas na via pública. Nenhum sinal de tentativa de invasão, arrombamento ou violência.",Camera 02.,"**Não**, todos os movimentos parecem normais para uma área urbana à noite, sem indícios de comportamento ameaçador ou irregularidades.",False,False
event_20250402_170453_c09018c0,12,motion_detected/event_20250402_170453_c09018c0/0001_4992_20250228_161321_frame_20250402_170453_000026.jpg,4992,2025-02-28 16:13:21,"Externo, dia, área ajardinada próxima a muro ou grade, com vegetação densa bloqueando parcialmente a visão da câmera.",Nenhum visível claramente ao longo da sequência; há uma leve sugestão de movimento atrás das folhas nos primeiros frames (possível sombra ou pessoa parcialmente oculta).,Nada conclusivo; a visibilidade prejudicada pela vegetação densa pode impedir a detecção de movimentações suspeitas. Nenhum sinal de arrombamento ou acesso forçado identificado.,Câmera 06.,"**Não**, nenhuma evidência clara de risco ou comportamento suspeito observado. A visibilidade restrita pode justificar atenção preventiva, mas não há elementos objetivos de ameaça.",False,False
event_20250405_210823_c277677b,28,motion_detected/event_20250405_210823_c277677b/0001_videoplayback_frame_20250405_210822_000002.jpg,videoplayback,,"Externo, dia, bairro residencial com boa iluminação natural.","Um carro preto escuro para no meio da rua. Um homem desce rapidamente do banco do passageiro e corre em direção a uma casa, aparentemente depositando algo no chão ou próximo à cerca, e retorna rapidamente ao veículo. O carro parte imediatamente em seguida.","Conduta altamente suspeita: o passageiro desce e corre até o ponto de uma residência de forma apressada e discreta, depositando algo, e volta imediata ao carro em fuga. Pode indicar entrega de objeto ilícito ou tentativa de vandalismo/ameaça. O comportamento de parada rápida e fuga indica desejo de não ser percebido.",Nenhuma visível.,"**Sim**, comportamento atípico e altamente suspeito associado a entrega/disposição de item com possível intenção criminosa.",True,True
event_20250408_154827_fa7d2be8,2,motion_detected/event_20250408_154827_fa7d2be8/0000_throw_20250408_154827_frame.jpg,throw,2025-04-08 15:48:27,"Externo, quintal residencial, durante o dia, boa iluminação.","Uma pessoa aparece no segundo frame, escalando a cerca à direita.",Ação de escalar a cerca sugere possível invasão ou acesso não autorizado ao quintal.,Cam 03.,"**Sim**, indivíduo aparentemente invadindo propriedade privada ao escalar a cerca.",True,True
event_20250408_154826_2a63d2a6,3,motion_detected/event_20250408_154826_2a63d2a6/0000_lying_down_20250408_154826_frame.jpg,lying,,"Externo, dia, parece ser uma garagem ou área de estacionamento lateral junto a uma construção.","Um indivíduo visivelmente envolvido em uma tentativa de manutenção ou reparo sob um carro azul com a porta do motorista aberta. A pessoa está deitada ao lado do veículo com uma ferramenta ou peça na mão, movendo-se ligeiramente ao longo da sequência.","A posição da pessoa e o espaço reduzido entre o carro e a parede indicam risco de acidente — potencial queda, esmagamento ou aprisionamento. Apesar de não ser um comportamento criminoso ou violento, há risco de segurança pessoal devido à posição e ambiente apertado.",FAILARMY (marca d'água). Sem identificação específica da câmera.,"**Sim**, risco de acidente devido à posição perigosa da pessoa em espaço confinado entre carro e parede, lidando com equipamento.",True,True
event_20250403_091957_b1140755,6,motion_detected/event_20250403_091957_b1140755/0001_55406_20250302_230353_frame_20250403_091957_000024.jpg,55406,2025-03-02 23:03:53,"Externo, noite, área urbana em frente a um edifício residencial bem iluminada.","Duas pessoas caminham na calçada (uma visível desde o início atravessa a frente do portão) e múltiplos veículos em circulação (carros azul, prata, preto, vermelho).",Nenhum comportamento suspeito ou violação detectados; as pessoas estão andando normalmente pela calçada e os veículos circulam na via pública sem ações anormais.,Camera 01.,"**Não**, movimentação típica de pedestres e tráfego urbano em área residencial.",False,False
event_20250403_101142_7b6e80c2,8,motion_detected/event_20250403_101142_7b6e80c2/0001_17201_20250307_002851_frame_20250403_101142_000035.jpg,17201,2025-03-07 00:28:51,"Externo, noite, iluminação adequada por holofotes.",Um veículo (possivelmente branco ou prata) passa em alta velocidade pela rua à frente do local nos primeiros segundos e depois não há movimento visível de pessoas ou outros veículos.,Nenhum comportamento suspeito ou de risco aparente. Veículo apenas transita pela via pública sem interagir com o imóvel ou o ambiente monitorado. Portão e cerca permanecem fechados e intactos.,"Frente,L,E","**Não**, apenas trânsito normal de veículo; nenhum sinal de atividade suspeita ou risco à segurança.",False,False
event_20250403_091629_66f321a3,8,motion_detected/event_20250403_091629_66f321a3/0001_55408_20250302_230353_frame_20250403_091629_000132.jpg,55408,2025-03-02 23:03:53,"Externo, noite, área residencial iluminada, com portão visível em primeiro plano.",Um carro passa pela rua da esquerda para a direita nas primeiras imagens e depois não há mais movimentação visível.,Nenhum comportamento suspeito ou indicativo de risco. Veículo apenas transita normalmente pela via.,Camera 93.,"**Não**, apenas trânsito normal de um carro, sem interação com o local monitorado.",False,False
event_20250403_091507_668f82d1,30,motion_detected/event_20250403_091507_668f82d1/0001_55408_20250302_230353_frame_20250403_091505_000050.jpg,55408,2025-03-02 23:03:53,"Externo, noite, via urbana com boa iluminação pública, visibilidade clara. Clima parece seco.",Movimento frequente de veículos (carros) trafegando em ambas as direções. Foi registrado também um pedestre (frame 0003) caminhando na calçada no sentido esquerdo para direito.,Nenhum comportamento incomum ou suspeito foi identificado. O portão visível na parte inferior direita permanece fechado e aparentemente intacto. Nenhuma tentativa de acesso indevido ou presença de indivíduos suspeitos junto à estrutura monitorada.,Camera 03.,"**Não**, a sequência mostra tráfego veicular e pedestre normais, sem indícios de comportamento suspeito ou ameaça visível à segurança.",False,False
event_20250403_101234_154d0025,12,motion_detected/event_20250403_101234_154d0025/0001_17201_20250307_002851_frame_20250403_101234_000086.jpg,17201,2025-03-07 00:28:51,"Externo, noite, com iluminação moderada por refletores e luzes de veículos. A área parece ser uma zona de acesso com muros, grades e cercas de arame farpado.","Um veículo (aparentemente van branca) se aproxima, desacelera e passa em frente ao portão. Nenhuma pessoa visível nas imagens.","Não há sinais de invasão, tentativa de acesso ou presença suspeita visível. O veículo apenas transita pela via externa à área cercada, sem parada prolongada ou desvio de rota suspeito.","Frente,L,E","**Não**, o veículo apenas trafega pela via externa, sem indicar comportamento suspeito ou tentativa de acesso à área protegida.",False,False
event_20250408_154827_284d5dd6,6,motion_detected/event_20250408_154827_284d5dd6/0000_walk_20250408_154827_frame.jpg,walk,2025-04-08 15:48:27,"Externo, dia, frente de residência com calçada e gramado, iluminação natural clara.","Uma pessoa aparece caminhando da esquerda para a direita na calçada ao fundo, seguindo trajeto normal, sem se aproximar da casa.",Nenhum comportamento incomum observado; indivíduo apenas transita pela via pública.,Não visível.,"**Não**, não há sinais de ameaça ou atividade suspeita. Trata-se de um transeunte em movimento normal.",True,False
event_20250403_110215_e1fda258,6,motion_detected/event_20250403_110215_e1fda258/0001_6984_20250307_101724_frame_20250403_110215_000004.jpg,6984,2025-03-07 10:17:24,"Externo, dia, estacionamento com piso de paralelepípedo; céu claro, boa visibilidade.","Um indivíduo sentado sob guarda-sol nas laterais do estacionamento, aparentemente operando um celular. Um veículo branco passa pela via em frente ao local sem parar.",Nenhum comportamento incomum ou suspeito; não há interação entre a pessoa e o veículo. O local aparenta estar calmo e seguro.,Camera 01.,"**Não**, nenhum indício de risco ou atividade suspeita identificado.",False,False
event_20250403_114825_0411cb11,16,motion_detected/event_20250403_114825_0411cb11/0001_7640_20250307_134155_frame_20250403_114825_000030.jpg,7640,2025-03-07 13:41:55,"Externo, dia, área lateral de edifício com boa iluminação solar.",Nenhum indivíduo ou veículo visível ao longo da sequência.,"Nenhum comportamento incomum observado. A porta lateral do edifício parece estar fechada, sem sinais de arrombamento ou violação. Há escadas e materiais encostados na parede, mas permanecem inalterados durante todo o período.",RAMPA.,"**Não**, a área está estável e sem atividade suspeita ou risco evidente.",False,False
event_20250408_154828_a45f416a,4,motion_detected/event_20250408_154828_a45f416a/0000_run_20250408_154828_frame.jpg,run,2025-04-08 15:48:28,"Externo, noite, área industrial ou comercial, iluminada por luzes artificiais.",Um indivíduo visível caminhando ao redor de uma van branca estacionada. O veículo está posicionado de forma ligeiramente oblíqua em relação ao prédio. A pessoa fecha a porta do veículo e se dirige a pé em direção à entrada.,"O comportamento aparenta cautela, e o fato de a pessoa estacionar rapidamente e mover-se para a entrada do prédio pode indicar tentativa de acesso fora do horário ou sem autorização. No entanto, não há sinais claros de arrombamento ou violência nos frames observados.",Front Door.,"**Sim**, possível tentativa de acesso indevido a área restrita fora do horário (20:50h), comportamento suspeito ainda sem ação violenta, exige monitoramento ou verificação adicional.",True,True
event_20250408_154830_8534a9f2,4,motion_detected/event_20250408_154830_8534a9f2/0000_sneak_20250408_154830_frame.jpg,sneak,2025-04-08 15:48:30,"Interno, ambiente residencial, período noturno com iluminação infravermelha (visão noturna).","Dois indivíduos presentes. Ambos se movimentam agachados, tentando manter-se discretos. Um deles se aproxima lentamente da área central da sala enquanto o outro vasculha a parte lateral do sofá.","Movimentação claramente furtiva e suspeita, com intenção aparente de não serem vistos. Indica possível invasão ou tentativa de furto durante a noite.",Nenhuma identificação visível da câmera.,"**Sim**, há forte indício de invasão domiciliar com potencial de furto, considerando a postura furtiva dos indivíduos e a aparente ausência de moradores acordados.",True,True
event_20250408_154828_714f6d56,2,motion_detected/event_20250408_154828_714f6d56/0000_gun_20250408_154828_frame.jpg,gun,2025-04-08 15:48:28,"Interno, loja de conveniência ou mercado, iluminação artificial, noite (horário: 20:23).","Três indivíduos visíveis. Um (de moletom cinza com capuz) está próximo ao balcão, possivelmente interagindo de forma suspeita. Outro (de verde) parece estar abaixado ou tentando acessar produtos ou gavetas. Um terceiro (à esquerda) se aproxima rapidamente.","O indivíduo de moletom com capuz pode estar se preparando para ação indevida (mãos junto ao corpo, postura tensa), enquanto o outro parece acessar algo atrás do balcão sem autorização. A movimentação rápida do indivíduo à esquerda sugere possível envolvimento em uma situação de risco. Ações são bruscas e direcionadas ao caixa, sugerindo um roubo.",Não visível.,"**Sim**, indícios claros de tentativa de roubo ou ação suspeita coordenada junto ao caixa.",True,True
event_20250403_092010_6fe6424e,10,motion_detected/event_20250403_092010_6fe6424e/0001_55406_20250302_230353_frame_20250403_092005_000031.jpg,55406,2025-03-02 23:03:53,"Externo, noite, ambiente urbano bem iluminado, em frente a um edifício residencial.","- Vários carros em movimento constante na rua.
  - Um pedestre atravessa a calçada da esquerda para a direita nas imagens (com mochila, possível morador ou transeunte).
  - Ciclista também cruza a imagem da esquerda para a direita nos últimos frames.","Nenhum comportamento incomum ou suspeito. Nenhum sinal de invasão, arrombamento ou tentativa de acesso ao imóvel do ponto de vista visível.",Camera 01.,"**Não**, atividade normal e cotidiana em área residencial, sem indícios de risco ou comportamento suspeito.",False,False
event_20250402_134706_4376a9ef,8,motion_detected/event_20250402_134706_4376a9ef/0001_6888_20250219_153816_frame_20250402_134706_000056.jpg,6888,2025-02-19 15:38:16,"Interno, elevador, iluminação artificial e adequada, dia.",Nenhum indivíduo visível dentro do elevador ao longo dos frames.,"Porta do elevador parcialmente aberta no primeiro frame (0001), depois completamente fechada nos seguintes; não há indícios claros de interferência externa, arrombamento ou comportamento anormal. A ação registrada provavelmente corresponde ao ciclo normal de abertura e fechamento da porta do elevador.",Camera 06.,"**Não**, nenhum sinal de risco ou comportamento suspeito detectado.",False,False
event_20250403_091138_c85f8cb2,12,motion_detected/event_20250403_091138_c85f8cb2/0001_55410_20250302_230353_frame_20250403_091138_000004.jpg,55410,2025-03-02 23:03:53,"Externo, noite, iluminação artificial adequada. Imagens mostram entrada com portão metálico voltado para a rua.","Vários veículos passam na rua ao fundo, em sentidos distintos. Nenhuma pessoa visível na área monitorada.","Nenhuma ação suspeita ou comportamento fora do comum. Portão permanece fechado, sem sinais visíveis de arrombamento ou invasão.",Camera 05.,"**Não**, apenas tráfego veicular normal sem presença humana na área monitorada e sem alterações no ambiente.",False,False
event_20250408_154826_0a86d63c,4,motion_detected/event_20250408_154826_0a86d63c/0000_grab_20250408_154826_frame.jpg,grab,2025-04-08 15:48:26,"Interno, ambiente comercial (possivelmente loja ou balcão de atendimento), bem iluminado, dia.","Quatro pessoas visíveis:
  - Dois indivíduos do lado do balcão de atendimento (clientes).
  - Duas pessoas atrás do balcão (possivelmente funcionárias).
  - Um indivíduo (de moletom escuro com capuz) se aproxima do balcão rapidamente nas imagens.","- O indivíduo de moletom escuro se aproxima do balcão com uma postura agressiva, estendendo o braço por cima do balcão (potencialmente para intimidação ou outro gesto ameaçador).
  - As funcionárias demonstram atenção e resposta à aproximação abrupta.
  - O comportamento do indivíduo é incomum e pode estar associado a uma tentativa de assalto ou intimidação.",Não visível.,"**Sim**, aproximação rápida e postura agressiva de um indivíduo encapuzado geram indícios de possível ameaça ou assalto.",True,True
event_20250403_113409_13e3515e,35,motion_detected/event_20250403_113409_13e3515e/0001_7647_20250307_134155_frame_20250403_113409_000117.jpg,7647,2025-03-07 13:41:55,"Externo, dia, rua residencial com sombra parcial por árvores, boa iluminação natural.","Três veículos do tipo viatura (aparentando ser da segurança privada ou serviços), deslocando-se lentamente pela rua, dando a volta no quarteirão entre os frames 0001 e 0038. Dois veículos circulam no sentido oposto e um retorna ao início da imagem, completando um circuito. Um motociclista também aparece brevemente. Não há pedestres visíveis.","Nenhum comportamento suspeito ou anormal detectado. A movimentação dos veículos parece rotineira e controlada; não há sinais de abordagem, perseguição, arrombamento ou violência.",frente esquerda.,"**Não**, trânsito normal de veículos, sem ações suspeitas.",False,False
