folder_name,image_count,first_image,cam_id,event_datetime,contexto,pessoas,comportamentos,label,avaliacao,scenario_type,real,predict
event_20250403_091507_668f82d1,30,motion_detected/event_20250403_091507_668f82d1/0001_55408_20250302_230353_frame_20250403_091505_000050.jpg,55408,2025-03-02 23:03:53,"Ambiente interno com vista para a área externa privada, câmeras apontadas para um portão e a rua em frente. A cena é à noite, com iluminação artificial das luzes externas.",Presença contínua de veículos visíveis na rua em frente à propriedade.,Nenhum comportamento suspeito observado próximo ao portão ou dentro da área monitorada.,"Datas e horas visíveis no canto superior esquerdo e a marca ""Camera 03"" no inferior direito.","**Não**, sem presença de pessoas ou ações suspeitas na área privada.",camera_analyzer_prompt_external_street,False,False
event_20250403_101234_154d0025,12,motion_detected/event_20250403_101234_154d0025/0001_17201_20250307_002851_frame_20250403_101234_000086.jpg,17201,2025-03-07 00:28:51,"Cena noturna em área externa, possivelmente uma rua em frente a uma residência ou propriedade. Iluminação artificial está presente.",Presença de um veículo semelhante a uma van que passa pela área rapidamente.,"Não há comportamentos suspeitos observados, como permanência prolongada ou movimentação incomum.","""Frente,L,E""","**Não**, o veículo apenas passa pela área sem apresentar comportamento suspeito.",camera_analyzer_prompt_external_street,False,False
event_20250408_154827_284d5dd6,6,motion_detected/event_20250408_154827_284d5dd6/0000_walk_20250408_154827_frame.jpg,walk,2025-04-08 15:48:27,"Ambiente externo, dia, iluminação clara. Local da cena é uma entrada de imóvel residencial ao lado da calçada.",Uma pessoa caminhando na calçada.,"Pessoa simplesmente passando, sem ações suspeitas ou sinais de risco.",Marca d'água visível no canto inferior esquerdo.,"**Não**, não há comportamentos suspeitos ou relevantes identificados.",camera_analyzer_prompt_external_street,True,False
event_20250403_110215_e1fda258,6,motion_detected/event_20250403_110215_e1fda258/0001_6984_20250307_101724_frame_20250403_110215_000004.jpg,6984,2025-03-07 10:17:24,"Cena externa durante o dia, com boa iluminação. A localização aparenta ser uma rua residencial ou comercial com calçada.","Uma pessoa visível sentada sob um guarda-sol, possivelmente em uma área de estacionamento ou entrada. Um carro branco passa na rua, mas não demonstra comportamento suspeito.","Não há comportamentos objetivos associados a risco. A pessoa sentada parece estar apenas aguardando ou descansando, e o carro passa sem reduzir a velocidade ou parar.","Data e hora visíveis e ""Camera: 01"".","**Não**, não há sinais de risco observáveis na cena.",camera_analyzer_prompt_external_street,False,False
event_20250410_145302_6b645c08,20,motion_detected/event_20250410_145302_6b645c08/0000_altercation_20250410_145302_frame.jpg,altercation,2025-04-10 14:53:02,"Ambiente externo, à noite, iluminação razoável, rua residencial.",Vários carros estacionados. Uma pessoa visível carregando um objeto longo. Outra pessoa presente mais tarde.,"- Pessoa caminhando pela rua segurando um objeto longo em direção a uma outra pessoa.
  - Certa interação agressiva perceptível entre as duas pessoas.
  - Há também uma motocicleta estacionada, mas sem movimento suspeito associado a ela.",intelbras,"**Sim**, devido à potencial altercação entre as duas pessoas, o que pode representar uma situação de risco.",camera_analyzer_prompt_external_street,True,True
event_20250403_114825_0411cb11,16,motion_detected/event_20250403_114825_0411cb11/0001_7640_20250307_134155_frame_20250403_114825_000030.jpg,7640,2025-03-07 13:41:55,"Ambiente externo com iluminação diurna. A cena ocorre em uma área estreita ao lado de um prédio, próxima a uma rampa.",Não há pessoas ou veículos visíveis nas imagens.,Nenhum comportamento de risco observável. Não há presença de pessoas ou veículos nas imagens analisadas.,"Intelbras, RAMPA, data e hora visíveis.","**Não**, não há indícios de comportamento suspeito ou risco na sequência analisada.",camera_analyzer_prompt_external_street,False,False
event_20250408_154828_a45f416a,4,motion_detected/event_20250408_154828_a45f416a/0000_run_20250408_154828_frame.jpg,run,2025-04-08 15:48:28,"Ambiente externo durante a noite, com iluminação artificial, parece uma área de estacionamento ou entrada frontal de um prédio.",Um carro e uma pessoa. A pessoa sai do veículo e se afasta do local.,"A pessoa sai do carro e se afasta, não aparenta comportamento suspeito imediato. Nenhuma tentativa de forçar entradas ou comportamento hesitante foi observado.","""Front Door"" e marca d'água com data e hora visíveis.","**Não**, não há sinais claros de comportamento suspeito ou risco imediato.",camera_analyzer_prompt_external_street,True,False
event_20250408_154830_8534a9f2,4,motion_detected/event_20250408_154830_8534a9f2/0000_sneak_20250408_154830_frame.jpg,sneak,2025-04-08 15:48:30,"Ambiente interno, iluminação noturna por infravermelho, parece ser uma sala de estar.","Duas pessoas visíveis, se deslocando de forma abaixada no ambiente.","Pessoas movendo-se furtivamente, aparentando evitar detecção, comportamento suspeito.",Nenhum.,"**Sim**, comportamento furtivo indica potencial risco à segurança.",camera_analyzer_prompt_external_street,True,True
event_20250408_154828_714f6d56,2,motion_detected/event_20250408_154828_714f6d56/0000_gun_20250408_154828_frame.jpg,gun,2025-04-08 15:48:28,"Ambiente interno, iluminação artificial, loja (possivelmente uma loja de conveniência).","Dois indivíduos visíveis. Um está vestido de forma casual, outro de capuz.",Nenhum comportamento de risco evidente capturado nesses frames.,Data e hora visíveis no canto inferior esquerdo.,"**Não**, sem sinais claros de ameaça ou comportamento suspeito nos frames fornecidos.",camera_analyzer_prompt_external_street,True,False
event_20250403_092010_6fe6424e,10,motion_detected/event_20250403_092010_6fe6424e/0001_55406_20250302_230353_frame_20250403_092005_000031.jpg,55406,2025-03-02 23:03:53,"Ambiente externo noturno com boa iluminação na rua. A cena ocorre em frente a um imóvel residencial, onde se vê um portão de entrada.",Aproximadamente duas pessoas e múltiplos carros presentes. Há pessoas caminhando pela calçada e veículos se movimentando de forma comum pela rua.,"Nenhum comportamento suspeito ou de risco evidente observado. As pessoas estão caminhando normalmente, e os veículos estão em trânsito regular.",Data e hora visíveis no canto superior esquerdo. Marca d'água da câmera no canto inferior direito.,"**Não**, não há comportamentos ou sinais aparentes que indiquem risco à segurança.",camera_analyzer_prompt_external_street,False,False
event_20250402_134706_4376a9ef,8,motion_detected/event_20250402_134706_4376a9ef/0001_6888_20250219_153816_frame_20250402_134706_000056.jpg,6888,2025-02-19 15:38:16,"Ambiente interno, iluminação adequada, tipo do local: elevador.",Nenhuma pessoa presente nas imagens analisadas.,Nenhum comportamento de risco observado.,"""Camera 06"" e a data e hora no canto superior esquerdo.","**Não**, sem atividade ou comportamento suspeito observado.",camera_analyzer_prompt_external_street,False,False
event_20250410_145302_e3f6e863,13,motion_detected/event_20250410_145302_e3f6e863/0000_robbery_20250410_145302_frame.jpg,robbery,2025-04-10 14:53:02,"Ambiente interno, sala de recepção. Bem iluminado, provavelmente dia.","Aproximadamente três pessoas inicialmente, aumentando para quatro no final. Ações indicam possível confronto; uma pessoa observada cobrindo parcialmente o rosto.","Indivíduos parecem estar pressionando ou controlando pessoas na sala. Movimentos rápidos e assertivos, potencialmente indicando um assalto.","#sbtnews, Ideal Futebol Clube, data e local (Ceilândia, DF).","**Sim**, ações sugerem situação de risco alto, possivelmente um roubo ou assalto em andamento.",camera_analyzer_prompt_external_street,True,True
event_20250410_145304_750feb15,21,motion_detected/event_20250410_145304_750feb15/0000_climbing-wall_20250410_145304_frame.jpg,climbing-wall,2025-04-10 14:53:04,"Ambiente externo, à noite, com iluminação baixa. Cena em rua residencial.","Aproximadamente duas pessoas são visíveis nas imagens. Um indivíduo carrega um objeto grande, possivelmente um saco, e outro parece estar tentando abrir algo próximo a um muro ou portão.","Um dos indivíduos aparentemente está tentando forçar ou manipular uma entrada, o que pode indicar uma tentativa de invasão.",Nenhum,"**Sim**, a presença e ação de um indivíduo tentando manipular uma entrada representa um risco potencial de segurança.",camera_analyzer_prompt_external_street,True,True
event_20250410_145303_9ad868ab,14,motion_detected/event_20250410_145303_9ad868ab/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,"Ambiente externo, durante o dia, iluminação natural. Localização em uma rua residencial.","Presença de um carro e duas pessoas. Uma pessoa sai do carro e corre na direção de outra pessoa, que está caminhando na calçada.","A pessoa que sai do carro parece usar capuz e se dirige rapidamente para a outra pessoa na calçada, que se afasta aparentando surpresa ou temor. O carro permanece com as portas abertas, aparentemente aguardando.",Hora e data visíveis na imagem.,"**Sim**, a ação aparenta ser uma abordagem suspeita, potencialmente uma tentativa de roubo ou assalto.",camera_analyzer_prompt_external_street,True,True
event_20250410_145304_2bed5305,12,motion_detected/event_20250410_145304_2bed5305/0000_climbing-wall_20250410_145304_frame.jpg,climbing-wall,2025-04-10 14:53:04,Ambiente externo durante o dia. A iluminação é natural. A cena ocorre em uma rua residencial com um muro com arame farpado.,"Uma pessoa está presente, aparentando estar escalando ou tentando ultrapassar um muro.","A pessoa está tentando escalar o muro, o que pode indicar uma tentativa de invasão ou acesso não autorizado.",Nenhum,"**Sim**, devido ao comportamento suspeito de escalar o muro, sugerindo potencial tentativa de invasão.",camera_analyzer_prompt_external_street,True,True
event_20250403_091138_c85f8cb2,12,motion_detected/event_20250403_091138_c85f8cb2/0001_55410_20250302_230353_frame_20250403_091138_000004.jpg,55410,2025-03-02 23:03:53,"Ambiente externo noturno, bem iluminado por luzes de rua. A cena ocorre em frente a um portão de entrada de uma propriedade, próximo a uma rua residencial.",Nenhuma pessoa ou veículo identificável aparece na sequência de imagens.,"Não há comportamentos suspeitos ou sinais de risco, pois não há detecção de pessoas ou veículos.","""Camera 05"" e data/horário visíveis.","**Não**, nenhum risco aparente já que não há presença de pessoas ou ações suspeitas.",camera_analyzer_prompt_external_street,False,False
event_20250408_154826_0a86d63c,4,motion_detected/event_20250408_154826_0a86d63c/0000_grab_20250408_154826_frame.jpg,grab,2025-04-08 15:48:26,"Ambiente interno, bem iluminado, provavelmente uma loja ou recepção.","Três pessoas visíveis, uma delas está interagindo com um balcão, aparentemente em uma situação de atendimento normal.","Não há comportamentos de risco evidentes, as pessoas estão próximas ao balcão, possivelmente sendo atendidas. Não há sinais de tentativa de abertura forçada ou retirada de objetos de forma suspeita.",Nenhum,"**Não**, ambiente parece seguro e controlado, sem ações suspeitas detectadas.",camera_analyzer_prompt_external_street,True,False
event_20250403_113409_13e3515e,35,motion_detected/event_20250403_113409_13e3515e/0001_7647_20250307_134155_frame_20250403_113409_000117.jpg,7647,2025-03-07 13:41:55,"Imagens externas durante o dia, com boa iluminação. A cena está localizada em uma rua residencial, na calçada próxima à entrada de propriedades.","Aproximadamente dois a quatro carros estão presentes em cada imagem, alguns veículos passam pela rua, incluindo uma motocicleta e veículos de serviço de cor amarela e preta. Não há indivíduos visíveis a pé.",Não há comportamento suspeito evidente. A motocicleta aparece somente em um dos frames e não parece estar se comportando de maneira suspeita.,"""frente esquerda"", timestamp e marca d'água da câmera ""intelbras"".","**Não**, não há sinais de atividade suspeita ou risco observado.",camera_analyzer_prompt_external_street,False,False
event_20250403_091909_dcb3fc90,35,motion_detected/event_20250403_091909_dcb3fc90/0001_55407_20250302_230353_frame_20250403_091906_000129.jpg,55407,2025-03-02 23:03:53,"Ambiente interno com vista para uma área externa privada, provavelmente de um quintal ou corredor lateral. As imagens mostram um portão e uma calçada movimentada. A iluminação indica que é noite, com luzes de rua e de prédios visíveis.",Há várias pessoas passando na calçada e alguns veículos na rua ao fundo. Detectou-se também uma bicicleta.,"Não há comportamentos suspeitos claros, como tentativas de invasão ou aproximação do portão de maneira suspeita. As pessoas e bicicletas aparentam apenas transitar pela calçada.","""Camera 02"", ""Camera 01"" e informações de data/hora visíveis.","**Não**, as ações observadas são normais para uma área externa próxima a uma calçada urbana movimentada.",camera_analyzer_prompt_external_street,False,False
event_20250403_110621_6b0b2685,43,motion_detected/event_20250403_110621_6b0b2685/0001_6985_20250307_101724_frame_20250403_110621_000090.jpg,6985,2025-03-07 10:17:24,"Ambiente externo durante o dia com boa iluminação, focado em uma rua residencial e um estacionamento frontal de um imóvel.","Observa-se um movimento constante de veículos (carros, ônibus e bicicleta) e várias pessoas caminhando. Inicialmente, duas pessoas caminham juntas e depois se separam. Uma pessoa é vista parada no local, olhando em direção à rua.","Não há comportamentos claros de risco imediato, como tentativas de forçar entradas ou motocicletas em atividade suspeita. A presença de diversas pessoas e veículos parece normal para o contexto urbano.","Câmera 02, marca d'água visível no canto da imagem.","**Não**, não há indicativos de comportamento suspeito ou ameaça à segurança observáveis nas imagens.",camera_analyzer_prompt_external_street,False,False
event_20250403_092056_211edf58,29,motion_detected/event_20250403_092056_211edf58/0001_55406_20250302_230353_frame_20250403_092056_000081.jpg,55406,2025-03-02 23:03:53,"Ambiente semiaberto, visão noturna de área externa privada; iluminação artificial visível na cena. A área externa parece ser similar a um quintal com vista para a rua.",Trânsito de veículos constante na rua. Presença de uma ou mais pessoas em diferentes momentos caminhando fora da área do portão.,"As pessoas observadas estão caminhando na calçada, não demonstrando comportamento suspeito em relação à propriedade monitorada.","""Camera 01"" visível no canto inferior direito das imagens.","**Não**, a movimentação observada é típica de uma área externa com trânsito regular de pedestres e veículos, sem sinais de risco direto à segurança da propriedade.",camera_analyzer_prompt_external_street,False,False
event_20250408_154827_aa517d3e,3,motion_detected/event_20250408_154827_aa517d3e/0000_hit_20250408_154827_frame.jpg,hit,2025-04-08 15:48:27,"Área de recepção interna, com boa iluminação, parece ser um hospital ou clínica devido à disposição das cadeiras e layout tipo sala de espera.","Aproximadamente cinco pessoas visíveis ao longo das imagens; observadas em interação aparentemente pacífica, sentadas ou caminhando.","Não há sinais claros de comportamento de risco, como tentativas de forçar gavetas ou movimentos suspeitos. As pessoas parecem estar agindo normalmente no contexto do ambiente.","""J. Trisap"" visível no canto superior esquerdo das imagens.","**Não**, as ações nas imagens não indicam comportamentos suspeitos ou de risco à segurança.",camera_analyzer_prompt_external_street,True,False
event_20250410_145304_dc57fbbf,13,motion_detected/event_20250410_145304_dc57fbbf/0000_robbery_20250410_145304_frame.jpg,robbery,2025-04-10 14:53:04,"Ambiente externo durante a noite, com iluminação proveniente de postes de luz. A cena ocorre em uma rua residencial, próxima a portões de entrada de residências.","Um carro estacionado em frente a uma das casas. Uma motocicleta com um ou dois ocupantes se aproxima e permanece na área. Presença de algumas pessoas próximas, com uma movimentação notável de uma pessoa se afastando rapidamente.","A motocicleta circula lentamente e para próximo da entrada de uma residência, o que pode ser suspeito. A pessoa que se afasta rapidamente pode indicar uma situação de risco ou fuga. A presença da motocicleta com luzes acesas e ocupantes pode implicar vigilância ou planejamento de ação suspeita.",Existe uma marca d'água visível de um canal de televisão.,"**Sim**, pelo comportamento da motocicleta e a reação das pessoas no local, indicando potencial situação de risco.",camera_analyzer_prompt_external_street,True,True
event_20250408_154828_d52e4f52,4,motion_detected/event_20250408_154828_d52e4f52/0000_fall_20250408_154828_frame.jpg,fall,2025-04-08 15:48:28,"Cena externa à noite, iluminação de rua presente, em uma calçada possivelmente em área urbana.","Cerca de cinco pessoas visíveis, um carro na rua.","Aparenta haver um confronto físico entre algumas pessoas, com movimentos bruscos e uma pessoa caindo no chão.",Data e horário (23 5 2008 22:45:28).,"**Sim**, devido ao confronto físico observado, que pode representar uma situação de risco ou violência.",camera_analyzer_prompt_external_street,True,True
event_20250408_154827_126ad03b,8,motion_detected/event_20250408_154827_126ad03b/0000_hit_20250408_154827_frame.jpg,hit,2025-04-08 15:48:27,"Ambiente externo à noite, em uma rua urbana iluminada com lojas ao redor.","Aproximadamente 8-10 pessoas na cena, com presença de motocicletas estacionadas. Pessoas envolvidas em uma briga ou tumulto.","Confronto físico evidente, com indivíduos se agredindo. Situação instável e possivelmente perigosa para transeuntes.","Marcas e textos visíveis no vídeo, não identificados.","**Sim**, devido ao confronto e comportamento violento, potencial para escalonamento ou danos a pessoas próximas.",camera_analyzer_prompt_external_street,True,True
event_20250408_154827_199ade09,3,motion_detected/event_20250408_154827_199ade09/0000_lying_down_20250408_154827_frame.jpg,lying,,"Ambiente interno, iluminado, parece ser uma sala de tribunal.","Aproximadamente nove pessoas, algumas estão em pé, outras estão no chão, aparentemente segurando uma pessoa.",Duas pessoas no chão em uma situação que parece ser de imobilização. Outras pessoas observam a situação.,Marca d'água visível.,"**Sim**, situação de imobilização no chão indica um risco à segurança, observada em um ambiente formal como um tribunal.",camera_analyzer_prompt_external_street,True,True
event_20250408_154827_d86737e3,6,motion_detected/event_20250408_154827_d86737e3/0000_walk_20250408_154827_frame.jpg,walk,2025-04-08 15:48:27,"Ambiente externo durante o dia, com iluminação natural. A cena ocorre em uma rua residencial ao lado de uma calçada.","Duas pessoas são vistas na rua, e há um carro circulando. As pessoas estão paradas ou se movendo lentamente.",Não há sinais claros de comportamento de risco. As pessoas estão apenas passando pela rua e um carro passa sem demonstrar comportamento suspeito.,Nenhum,"**Não**, o comportamento observado é típico de trânsito e pedestres em uma rua residencial sem sinais de ações suspeitas.",camera_analyzer_prompt_external_street,True,False
event_20250410_145302_b885e6c1,15,motion_detected/event_20250410_145302_b885e6c1/0000_robbery_20250410_145302_frame.jpg,robbery,2025-04-10 14:53:02,"Interior de uma residência ou local privado, com iluminação artificial, sugerindo ambiente noturno.","Aproximadamente quatro pessoas inicialmente, com dois indivíduos adicionais entrando posteriormente. Pessoas sentadas ao redor de uma mesa.",Entrada abrupta de dois indivíduos adicionais com comportamentos agressivos e sinais claros de tentativa de assalto. Pessoas ao redor da mesa estão sendo ameaçadas e uma delas parece estar sendo revistada.,"""JornalDaRecord"", data e hora visíveis nas imagens.","**Sim**, presença de indivíduos exibindo comportamento agressivo e ameaçador, indicando um assalto em progresso.",camera_analyzer_prompt_external_street,True,True
event_20250410_145304_dcaae9e4,8,motion_detected/event_20250410_145304_dcaae9e4/0000_climbing-wall_20250410_145304_frame.jpg,climbing-wall,2025-04-10 14:53:04,"Ambiente externo noturno; iluminação baixa, auxiliada por infravermelho. Área visualizada: quintal com piscina e vegetação.",Duas pessoas vistas na cena.,"- Primeira pessoa escalando o muro, tentativa de intrusão.
  - Segunda pessoa já presente no quintal, movendo-se rapidamente.","""Intelbras"" e ""#JornalDaRecord"" visíveis.","**Sim**, devido à presença de pessoas escalando o muro e se movendo na área privada durante a noite, caracterizando tentativa de invasão.",camera_analyzer_prompt_external_street,True,True
event_20250408_154828_5a4b81bc,5,motion_detected/event_20250408_154828_5a4b81bc/0000_run_20250408_154828_frame.jpg,run,2025-04-08 15:48:28,"Ambiente externo, noturno com iluminação de rua adequada. Localização em uma rua urbana com calçada próxima a um edifício.","- Vários carros estacionados e em movimento. 
  - Um grupo grande de pessoas se movendo pela rua.","- Grupo de pessoas caminhando próximo aos carros, mas sem sinais claros de comportamento suspeito em relação à segurança específica do imóvel.",FR0NT CM1,"**Não**, não há sinais objetivos de comportamento que indique risco à segurança com base nas observações.",camera_analyzer_prompt_external_street,True,False
event_20250410_145302_7293e8c6,10,motion_detected/event_20250410_145302_7293e8c6/0000_altercation_20250410_145302_frame.jpg,altercation,2025-04-10 14:53:02,"Ambiente externo durante o dia, com boa iluminação. Cena captada em uma rua residencial.","- Aproximadamente duas pessoas envolvidas em uma possível altercação.
  - Uma motocicleta visível nas proximidades.","- As duas pessoas parecem estar engajadas em uma altercação física.
  - A presença da motocicleta pode indicar um planejamento para fuga rápida ou uma situação pré-planejada.",Intelbras,"**Sim**, a interação física entre as pessoas e a presença da motocicleta indicam um risco potencial elevado.",camera_analyzer_prompt_external_street,True,True
event_20250403_091821_49781bba,46,motion_detected/event_20250403_091821_49781bba/0001_55407_20250302_230353_frame_20250403_091814_000079.jpg,55407,2025-03-02 23:03:53,"Ambiente interno com vista para área externa privada e rua. É noite, com boa iluminação pública.","Detecção de várias pessoas e carros nas proximidades do portão, ao lado de uma via movimentada.","Nenhum comportamento suspeito observado. As pessoas estão caminhando pela calçada, sem interação com a propriedade.",Texto de data e hora visível na câmera.,"**Não**, falta de comportamentos ou ações suspeitas.",camera_analyzer_prompt_external_street,False,False
event_20250402_142436_bcc6c37c,33,motion_detected/event_20250402_142436_bcc6c37c/0001_6884_20250219_153816_frame_20250402_142436_000046.jpg,6884,2025-02-19 15:38:16,"Ambiente externo durante o dia, com boa iluminação. A cena ocorre em uma rua residencial com calçada e árvores.","Inicialmente, há duas pessoas próximas a um carro branco estacionado. Uma delas entra no carro e o carro sai da cena. Posteriormente, há movimento de bicicletas e outros carros na rua.",Nenhum comportamento suspeito aparente foi observado. As pessoas utilizam o veículo de maneira usual e não há sinais de manipulação ou hesitação em relação à propriedade.,"Data e hora, ""Camera 02"".","**Não**, a cena não apresenta comportamentos suspeitos que indiquem risco à segurança.",camera_analyzer_prompt_external_street,False,False
event_20250410_145303_53a482af,9,motion_detected/event_20250410_145303_53a482af/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,Ambiente externo à noite com iluminação artificial. A cena ocorre em uma rua residencial em frente a um portão de entrada.,"- Um carro está estacionado na rua.
  - Pelo menos uma pessoa visível em movimento próximo ao veículo.","- Uma pessoa se move rapidamente em direção ao portão.
  - Outra pessoa surge de forma brusca próxima ao carro e entra.
  - O carro sai imediatamente após a entrada da pessoa, sugerindo ação coordenada.",#LoveToRecord,"**Sim**, a coordenação entre a pessoa se movimentando e o carro que sai rapidamente aponta para uma situação de potencial risco à segurança.",camera_analyzer_prompt_external_street,True,True
event_20250402_134858_0c08b61e,6,motion_detected/event_20250402_134858_0c08b61e/0001_6887_20250219_153904_frame_20250402_134858_000010.jpg,6887,2025-02-19 15:39:04,"Ambiente interno, bem iluminado, provavelmente durante o dia. Corredor fechado.",Nenhuma pessoa ou veículo identificado.,Nenhuma ação suspeita ou comportamento de risco detectado.,"Data e hora visíveis na imagem, além de ""Camera #5"".","**Não**, nenhum risco aparente observado.",camera_analyzer_prompt_external_street,False,False
event_20250410_145303_f653ab78,5,motion_detected/event_20250410_145303_f653ab78/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,Ambiente externo durante o dia. Rua residencial com boa visibilidade e céu claro.,"Presença de dois carros estacionados na entrada de uma residência, e duas pessoas em movimento rápido, aparentando fugir ou correr.","As pessoas parecem estar correndo, possivelmente em situação de conflito ou roubo, mas pode ser uma atividade normal como exercício. Não há sinais claros de comportamento suspeito como manipulação de portões ou veículos.","""RING"" e ""FOX TV STATIONS"" visíveis.","**Não**, não há evidências suficientes de risco; ausência de comportamento claramente suspeito.",camera_analyzer_prompt_external_street,True,False
event_20250403_103142_fb391f55,9,motion_detected/event_20250403_103142_fb391f55/0001_17205_20250307_002852_frame_20250403_103142_000133.jpg,17205,2025-03-07 00:28:52,Ambiente externo à noite. Iluminação baixa. Local parece ser um estacionamento ou área externa de armazenamento com muitos objetos.,Uma pessoa detectada em duas imagens; demais imagens sem detecções de veículos ou pessoas.,"A presença de uma pessoa pode indicar movimentação, mas sem mais ações detectáveis não aparenta comportamento de risco.",L.D.Fundos,"**Não**, pois não há comportamentos claramente associados a riscos observáveis nas imagens fornecidas.",camera_analyzer_prompt_external_street,False,False
event_20250408_154826_c294253d,2,motion_detected/event_20250408_154826_c294253d/0000_kick_20250408_154826_frame.jpg,kick,2025-04-08 15:48:26,"Dia, ambiente externo com iluminação clara, entrada de uma residência com calçada e carro estacionado.",Uma pessoa com capuz e máscara se aproximando rapidamente da entrada. Um carro branco estacionado próximo.,"A pessoa está encapuzada e mascarada, o que é suspeito em um ambiente residencial durante o dia. Sua aproximação rápida em direção à entrada pode sugerir intenção de invasão ou outro comportamento ameaçador.","""M"", ""SWNS"", ""West Midlands Police"".","**Sim**, a aproximação de uma pessoa mascarada e encapuzada diretamente para a entrada sugere um risco elevado de segurança.",camera_analyzer_prompt_external_street,True,True
event_20250403_101111_73ee91ec,6,motion_detected/event_20250403_101111_73ee91ec/0001_17201_20250307_002851_frame_20250403_101111_000004.jpg,17201,2025-03-07 00:28:51,"Ambiente externo, é noite com iluminação limitada. Localização parece ser uma entrada ou calçada em frente a uma propriedade.",Nenhuma pessoa ou veículo detectado nas imagens.,Sem sinais objetivos de comportamentos de risco observados.,"Frente, L, E","**Não**, sem atividade suspeita ou risco aparente.",camera_analyzer_prompt_external_street,False,False
event_20250403_110251_48dc17db,10,motion_detected/event_20250403_110251_48dc17db/0001_6984_20250307_101724_frame_20250403_110250_000039.jpg,6984,2025-03-07 10:17:24,"Ambiente externo em área urbana durante o dia, com iluminação natural. A cena ocorre na frente de um local com vaga de estacionamento, frente a uma calçada e rua.","- Veículo: Um carro passando pela rua.
  - Pessoas: Uma pessoa visível sentada sob um guarda-sol.","- Nenhum comportamento de risco detectado, como tentativas de invasão ou movimentação suspeita.","Data e hora visíveis no canto superior esquerdo, ""Camera 01"" no canto inferior direito.","**Não**, não há sinais de risco presentes nas imagens analisadas.",camera_analyzer_prompt_external_street,False,False
event_20250403_114910_ef2d8eb6,7,motion_detected/event_20250403_114910_ef2d8eb6/0001_7640_20250307_134155_frame_20250403_114910_000075.jpg,7640,2025-03-07 13:41:55,"Ambiente externo sob luz solar, provavelmente um corredor lateral ou fundos de uma propriedade residencial, com uma rampa visível.",Nenhuma pessoa ou veículo detectado.,Nenhum comportamento de risco aparente. O local está vazio e não há atividade suspeita.,"""intelbras"", ""RAMPA"", com data e hora visíveis.","**Não**, não há atividades suspeitas ou pessoas presentes nas imagens.",camera_analyzer_prompt_external_street,False,False
event_20250403_103035_5012da09,9,motion_detected/event_20250403_103035_5012da09/0001_17205_20250307_002852_frame_20250403_103034_000066.jpg,17205,2025-03-07 00:28:52,"Ambiente externo noturno, com iluminação artificial. Local aparenta ser um espaço aberto com materiais acumulados, possivelmente um terreno ou depósito.","Duas pessoas detectadas em diferentes frames, sem veículos visíveis.",Não há sinais claros de comportamento suspeito. As pessoas parecem estar apenas se movendo pelo local.,"Intelbras, L.D. Fundos, data e hora.","**Não**, devido à ausência de comportamentos atípicos ou suspeitos.",camera_analyzer_prompt_external_street,False,False
event_20250403_115717_1c794723,8,motion_detected/event_20250403_115717_1c794723/0001_7639_20250307_134155_frame_20250403_115717_000090.jpg,7639,2025-03-07 13:41:55,"Cenário externo durante o dia, com boa iluminação. A cena acontece em uma rua residencial, com calçada e alguns carros estacionados na via.",Presença de aproximadamente dois carros em movimento e mais um estacionado consistentemente ao longo das imagens.,"Não foram observados comportamentos suspeitos ou associados a risco. Os veículos se movem sem alterações incomuns, sem paradas abruptas ou movimentos hesitantes ao redor do imóvel. Não há motos ou pessoas observáveis em atitudes suspeitas.","""frente direita""","**Não**, pois não há comportamentos ou ações que indiquem risco ao imóvel.",camera_analyzer_prompt_external_street,False,False
event_20250403_111707_745eb95c,6,motion_detected/event_20250403_111707_745eb95c/0001_6990_20250307_101724_frame_20250403_111707_000098.jpg,6990,2025-03-07 10:17:24,"Ambiente interno iluminado, provavelmente um escritório ou loja.","Presença de uma pessoa próximo ao balcão, sem movimentação suspeita aparente.",Nenhum comportamento de risco visível.,"""Camera 87"" visível.","**Não**, não há ações suspeitas ou de risco observadas.",camera_analyzer_prompt_external_street,False,False
event_20250403_115036_e936a192,10,motion_detected/event_20250403_115036_e936a192/0001_16312_20250307_134155_frame_20250403_115036_000004.jpg,16312,2025-03-07 13:41:55,"Escritório interno, bem iluminado, durante o dia.","Uma pessoa visível, movimentando-se entre mesas de trabalho.","A pessoa está caminhando entre as mesas, mas sem sinais de comportamento suspeito ou agressivo.",Escritório,"**Não**, nenhuma ação suspeita ou de risco evidente observada.",camera_analyzer_prompt_external_street,False,False
