folder_name,image_count,first_image,cam_id,event_datetime,contexto,observacoes,avaliacao,grau_confianca,scenario_type,format_type,label,real,predict,confidence_level
event_20250403_091655_aab5dcac,13,motion_detected/event_20250403_091655_aab5dcac/0001_55407_20250302_230353_frame_20250403_091655_000002.jpg,55407,2025-03-02 23:03:53,"Vista externa de uma área frontal/portão de acesso de uma propriedade, com visão parcial da rua, calçada e parte do jardim/quintal. Iluminação noturna com boa luminosidade fornecida por iluminação pública e, possivelmente, do próprio imóvel. Câmera identificada como ""Câmera 02"".","- Pessoas: Há presença de pedestres caminhando na calçada em frente ao portão, aparentemente apenas de passagem (em sequência, uma pessoa sozinha e depois outra pessoa acompanhada, ambas continuam andando na calçada). 
  - Indicadores Objetivos de Risco:
    - Não há pessoas presentes em horários/locais incomuns (o horário é noturno, mas característico de circulação urbana).
    - Nenhuma pessoa se aproxima ou interage com o portão, portas, janelas ou muros da propriedade.
    - Não há tentativa de abrir conexões com o interior (portão, por exemplo).
    - Não há sinais de observação atenta à propriedade pelos pedestres.
    - Não há movimento inesperado por fundos/passagens internas.
    - Nenhum sinal visível de intrusão, escalada ou tentativa de entrada não autorizada.","Baixo, pois não há nenhum indicador objetivo de risco identificado nas imagens analisadas. O comportamento observado é compatível com circulação normal de pedestres em via pública.","Alto, as imagens estão claras, o ângulo permite boa visualização tanto da área interna quanto do portão/calçada, e não há ambiguidade nas ações observadas (os pedestres apenas transitam pela calçada, sem demonstrar interesse pela propriedade).",camera_analyzer_prompt_internal_to_outside,detailed,,False,False,Alto
event_20250410_145303_53f4d622,5,motion_detected/event_20250410_145303_53f4d622/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,"Ambiente interno fechado, possivelmente escritório administrativo pequeno ou sala técnica, com iluminação artificial (imagem em preto e branco indica provável uso de câmera infravermelha ou baixa luminosidade). Localização sugerida: ""Câmera 01"", com visão para uma bancada com equipamentos eletrônicos e porta.","- Pessoas: Duas pessoas presentes. Ambas estão agachadas e vestidas com roupas que aparentam volume e cobrem o corpo, sendo difícil a identificação facial. Uma delas aparentemente está verificando gavetas/armários, enquanto a outra parece auxiliar/manipular objetos próximos à bancada.
  - Indicadores Objetivos de Risco:
    - Manipulação de armários/gavetas de modo suspeito.
    - Postura corporal típica de ocultação (ambas com o corpo abaixado e parte do rosto coberta).
    - Provável tentativa de ocultar a identidade e ações rápidas junto a equipamentos/objetos.
    - Nenhuma evidência visível de violência física/agressões/armas no momento, mas há clara atuação suspeita.","Alto, em razão dos fortes indícios de tentativa de ocultação, manipulação suspeita de armários/gavetas e possível furto ou invasão, além do comportamento furtivo das pessoas presentes.","Alto, pois as imagens são claras, nítidas e com bom ângulo da cena, permitindo identificar ações objetivamente suspeitas (manipulação não usual de móveis e tentativas de esconder o rosto das câmeras).

Se desejar análise complementar quadro a quadro ou mais detalhes, por favor, especifique!",camera_analyzer_prompt_internal_closed,detailed,,True,True,Alto
event_20250402_170453_c09018c0,12,motion_detected/event_20250402_170453_c09018c0/0001_4992_20250228_161321_frame_20250402_170453_000026.jpg,4992,2025-02-28 16:13:21,"Câmera externa (“Câmera 06”) voltada para o que parece ser uma área residencial, com folhas grandes de plantas (provavelmente bananeiras) obstruindo parcialmente a visão da rua/entrada. Imagens em horário diurno, com boa iluminação solar.","- Pessoas: Não há pessoas visíveis nas imagens.
    - Veículos: Não há veículos visíveis nas imagens.
    - Indicadores Objetivos de Risco: 
        - Não há manipulação ou tentativa de forçar entradas.
        - Não há vadiagem/permanência suspeita observada.
        - Não há passagens de veículos, motos ou pessoas suspeitas visíveis.
        - Não há indícios de coordenação entre indivíduos.
        - Não há sinais de agressões, violência ou armas.
        - O campo de visão está bastante obstruído pelas folhas, limitando visibilidade para eventuais atividades na rua/entrada.",Baixo. Não foram observados indicadores objetivos de risco de segurança nas imagens apresentadas.,"Médio.  
    - Justificativa: As imagens estão claras quanto à iluminação, mas o ângulo e a obstrução pelas plantas limitam uma visão completa da área monitorada, o que pode ocultar movimentações relevantes. Isso reduz a confiança na avaliação, pois nem toda a área de risco está visível.",camera_analyzer_prompt_external_street,detailed,,False,False,Médio
event_20250405_210823_c277677b,28,motion_detected/event_20250405_210823_c277677b/0001_videoplayback_frame_20250405_210822_000002.jpg,videoplayback,,"Vista externa da rua em área residencial. O tempo está claro e ensolarado, tornando a iluminação muito boa. Câmera posicionada em altura média em frente a uma casa, cobrindo uma rua com casas térreas e vários carros estacionados. Label das imagens: ""Câmera 01"".",,"Alto, devido ao flagrante de ação coordenada envolvendo descida rápida de pessoas de um veículo, permanência mínima em frente à propriedade e retorno imediato—todos fortes indicadores objetivos de conduta suspeita ou criminosa.","Alto, pois as imagens são claras, bem iluminadas, com ângulo adequado para observação dos veículos e pessoas. As ações são pouco ambíguas e seguem o padrão de abordagem rápida tipicamente associada a tentativas ou práticas criminosas em contexto urbano residencial.",camera_analyzer_prompt_external_street,detailed,,True,True,Alto
event_20250408_154827_fa7d2be8,2,motion_detected/event_20250408_154827_fa7d2be8/0000_throw_20250408_154827_frame.jpg,throw,2025-04-08 15:48:27,"Vista para um quintal gramado privado com cercas altas de madeira, localizado nos fundos de uma residência. Iluminação diurna, horário registrado às 15:36. Câmera fixa em posição elevada, ângulo aberto mostrando todo o quintal, parte da construção e das cercas. Rótulo da câmera: ""Cam 03"".","- Na primeira imagem, não há pessoas presentes na área externa visível.
  - Na segunda imagem, uma pessoa é vista no topo da cerca do lado direito, aparentando estar em movimento para dentro ou fora da propriedade.
  - Indicadores Objetivos de Risco:
    - Pessoa presente em local incomum (em cima da cerca).
    - Sinal claro de possível intrusão: ação de transpor o muro/fence.","Alto, pois foi observado indicador objetivo de risco (pessoa sobre a cerca, sugerindo tentativa de intrusão ou deslocamento não autorizado).","Alto, pois as imagens possuem boa clareza, o ângulo permite observar os principais pontos vulneráveis do perímetro, e a ação da pessoa está pouco ambígua (ato de transpor a cerca é claro).",camera_analyzer_prompt_internal_to_outside,detailed,,True,True,Alto
event_20250408_154826_2a63d2a6,3,motion_detected/event_20250408_154826_2a63d2a6/0000_lying_down_20250408_154826_frame.jpg,lying,,"Vista externa, provavelmente garagem ou vaga de estacionamento próxima à rua. Iluminação diurna, boa visibilidade. Local de característica residencial ou comercial leve. Imagens rotuladas como ""Câmera 01"".","- Pessoas: Um indivíduo deitado no chão ao lado de um carro azul, aparentemente realizando manutenção ou inspeção sob o veículo, utilizando macacão e acessório de rodinhas. Não há sinais claros de comportamento suspeito, agressivo ou invasivo.
   - Veículos: Um carro azul parado com porta aberta. Não há presença de motocicletas ou movimento de veículos observado nesse corte temporal.
   - Indicadores Objetivos de Risco: Não foram observados forçamento de entradas, vadiagem, passagens lentas/repetidas, veículos ocupados observando, uso incomum de capuzes/máscaras, ações coordenadas, violência ou armas.",Baixo. Não há nenhum indicador objetivo de risco observado nas imagens; atividade parece legítima (manutenção de veículo).,"Alto. Imagens são claras, ângulo permite observar as ações do indivíduo, e não há ambiguidade relevante nos comportamentos registrados.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250403_091957_b1140755,6,motion_detected/event_20250403_091957_b1140755/0001_55406_20250302_230353_frame_20250403_091957_000024.jpg,55406,2025-03-02 23:03:53,"Imagens externas de uma rua, provavelmente em região residencial (há prédios e jardins bem cuidados na frente). Iluminação noturna artificial adequada. As imagens são da “Câmera 01”.",,"Baixo, nenhuma atitude suspeita ou indicador objetivo de risco foi observado nas imagens; movimento de pessoas e veículos parece normal para o contexto urbano residencial.","Alto, as imagens apresentam boa claridade, campo de visão aberto e sem ambiguidade nas ações dos envolvidos, o que permite boa avaliação da situação.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250403_101142_7b6e80c2,8,motion_detected/event_20250403_101142_7b6e80c2/0001_17201_20250307_002851_frame_20250403_101142_000035.jpg,17201,2025-03-07 00:28:51,"Vista externa de rua à noite (21:15), com iluminação razoável proporcionada provavelmente por refletores da propriedade e luzes dos veículos. O local aparenta ser uma área residencial pela presença de calçada, cerca e lixo na calçada. Imagens da ""Câmera 01"" (label: ""Frente,L,E"").","- Pessoas: Não há pessoas visíveis nas imagens analisadas.
   - Veículos: Um carro claro passa normalmente pela rua (aproxima, transita e se afasta). Nenhuma motocicleta presente. O veículo não para nem reduz a velocidade de forma atípica.
   - Indicadores Objetivos de Risco:
      - Não há manipulação de portão/porta observada.
      - Não há vadiagem ou permanência suspeita.
      - O veículo faz apenas uma passagem, sem comportamento suspeito ou repetição.
      - Não há veículos parados observando a propriedade.
      - Não há motocicletas envolvidas.
      - Não há uso incomum de capuzes/máscaras/bonés.
      - Não há ações coordenadas entre indivíduos.
      - Não há indícios de violência/agressão/armas.","Baixo, não há quaisquer indicadores objetivos de risco presentes nas imagens.","Alto, a nitidez das imagens é adequada e o ângulo permite boa visualização das ações. O cenário está claro, sem ambiguidade nas movimentações observadas.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250403_091629_66f321a3,8,motion_detected/event_20250403_091629_66f321a3/0001_55408_20250302_230353_frame_20250403_091629_000132.jpg,55408,2025-03-02 23:03:53,"Imagens de uma câmera interna/semiaberta visualizando a área externa de uma propriedade, mais especificamente a visão de um quintal ou jardim na frente ou lateral, abrangendo portão e parte da rua externa. O horário registrado nas imagens é noturno, com iluminação artificial suficiente para visualização. As imagens têm o label ""Camera 03"".","- Pessoas: Não há presença de pessoas na área externa da propriedade em nenhum dos quadros.
  - Indicadores Objetivos de Risco:
    - Não foi observada presença de pessoas em locais ou horários incomuns.
    - Não há registro de tentativa ou aproximação de portas, janelas, muros ou portões por pessoas.
    - Não é observado ninguém tentando abrir ou interagir com conexões com o exterior.
    - Não há pessoas observando atentamente a propriedade a partir da área externa.
    - Não há movimento inesperado por passagens ou áreas dos fundos.
    - Não há sinais claros de intrusão, como pular cerca ou muro.
  - Observa-se movimentação normal de um veículo pela rua em frente à propriedade (primeiras imagens), sem interação alguma com a residência.","Baixo, pois nenhum indicador objetivo de risco foi identificado nas imagens analisadas. Toda movimentação está restrita à via pública e não há sinais ou ações suspeitas nas proximidades diretas do imóvel.","Alto, pois as imagens apresentam boa clareza, ângulo adequado para vigilância da área desejada e ausência de ambiguidade nas ações observadas. Todos os fatores permitem avaliação segura das condições mostradas.",camera_analyzer_prompt_internal_to_outside,detailed,,False,False,Alto
event_20250403_091507_668f82d1,30,motion_detected/event_20250403_091507_668f82d1/0001_55408_20250302_230353_frame_20250403_091505_000050.jpg,55408,2025-03-02 23:03:53,"Vista externa de uma rua durante o período noturno (por volta das 23h-00h), com iluminação de postes públicos visível. O local aparenta ser uma área urbana, provavelmente residencial ou mista. Imagens provenientes da ""Câmera 03"", captando portão, calçada e a via pública.","- Pessoas: Em algumas imagens, nota-se passagem de uma pessoa caminhando pela calçada, atravessando o campo de visão rapidamente.
  - Veículos: Há circulação de carros pela rua, em ambos os sentidos, em intervalos relativamente curtos. Não há motocicletas visíveis nas imagens fornecidas.
  - Indicadores Objetivos de Risco:
      - Não há sinais de pessoas tentando forçar ou manipular entradas (portões/portas).
      - Não se observa vadiagem ou permanência suspeita de pessoas próximas à propriedade.
      - Os veículos passam em velocidade compatível com trânsito normal e não aparentam reduzir ou observar a propriedade sistematicamente.
      - Não há veículos parados ou ocupados observando a propriedade.
      - Não há motocicletas observando, desacelerando ou paradas na área.
      - Não foi observado uso incomum de capuzes, máscaras ou bonés nas imagens analisadas.
      - Não há ações coordenadas entre pessoas.
      - Não há agressões, violência ou armas visíveis nas imagens.","Baixo, pois nenhum indicador objetivo de risco foi observado nas imagens analisadas.","Alto, pois as imagens apresentam boa nitidez, iluminação suficiente e mostram claramente as ações das pessoas e veículos presentes, sem ambiguidade relevante nas atividades observadas.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250403_101234_154d0025,12,motion_detected/event_20250403_101234_154d0025/0001_17201_20250307_002851_frame_20250403_101234_000086.jpg,17201,2025-03-07 00:28:51,"Vista externa da rua em ambiente aparentemente residencial, com cercas e portões visíveis. As imagens foram capturadas à noite (por volta de 21:16/21:17) com iluminação artificial predominante na área próxima à propriedade (possivelmente refletores ou iluminação pública). O local está identificado como ""Frente, L, E"", sugerindo ângulo da câmera voltado para frente e lateral esquerda do imóvel.","- Pessoas: Não há pessoas visíveis nas imagens.
  - Veículos: Sequência mostra a passagem de uma van de cor clara, que se aproxima com faróis acesos partir da lateral esquerda da imagem, segue pela rua, e avança até sair do enquadramento à direita. O veículo passa sem desacelerar, sem parar ou realizar manobra próxima ao portão. Não há registros visíveis de outros veículos ou motocicletas.
  - Indicadores Objetivos de Risco:
    - Não foi observado nenhum veículo estacionado, ocupante observando a propriedade, ou qualquer tipo de abordagem ao portão/fachada.
    - Não há ação suspeita ou coordenada entre indivíduos.
    - Não foi identificado uso de capuz/máscara/boné ou qualquer comportamento atípico de pessoas.
    - Não foram observadas agressões, violência ou presença de armas.","Baixo, pois não há registro de nenhum indicador objetivo de risco. A van apenas transita normalmente pela via, sem demonstrar interesse pela propriedade monitorada.","Alto, pois as imagens são claras, com iluminação suficiente, o ângulo permite observar bem o portão, calçada e parte da rua, e as ações dos veículos são nítidas e não ambíguas. Não há elementos encobertos ou situações de baixa visibilidade na sequência apresentada.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250408_154827_284d5dd6,6,motion_detected/event_20250408_154827_284d5dd6/0000_walk_20250408_154827_frame.jpg,walk,2025-04-08 15:48:27,"Vista externa de uma rua residencial, sob boa iluminação diurna (provavelmente final da tarde devido ao ângulo da luz). Câmera posicionada em uma parede lateral da residência, apontando para a calçada e parte do jardim frontal. Local aparentemente tranquilo, com gramado, calçada de acesso e pequena área de pedras. Label das imagens: sem identificação explícita, mas pode-se considerar ""Câmera 01"".","- Pessoas: Apenas uma pessoa observada cruzando a calçada ao fundo, do campo esquerdo para o direito, caminhando de maneira contínua, sem parar próximo à residência. Não apresenta comportamento suspeito óbvio (sem parada, sem olhares repetitivos, sem aproximação à propriedade).
  - Veículos: Nenhum veículo visível nas imagens, inclusive motocicletas.
  - Indicadores Objetivos de Risco:  
    - Não há sinais de manipulação de entradas, vadiagem ou permanência na área próxima à residência.
    - Não há passagem de motocicletas, veículos parados ou ações coordenadas.
    - A pessoa presente não faz uso incomum de máscara, capuz ou boné, nem exibe ações agressivas ou articuladas.","Baixo, pois nenhuma atitude suspeita ou indicador objetivo de risco foi observado durante toda a sequência de imagens.","Alto, pois as imagens estão claras, o ângulo da câmera permite boa visibilidade do cenário, e as ações da pessoa observada são nítidas e pouco ambíguas, facilitando a análise.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250403_110215_e1fda258,6,motion_detected/event_20250403_110215_e1fda258/0001_6984_20250307_101724_frame_20250403_110215_000004.jpg,6984,2025-03-07 10:17:24,"Vista externa de uma rua, aparentemente área urbana/possivelmente comercial ou mista (há calçadas largas, árvores e sinalização). É dia, iluminação natural clara. Câmera identificada como ""Camera 01"".","- Pessoas: Um indivíduo sentado sob um guarda-sol, nas imagens à esquerda, aparenta estar apenas usando o celular e permanece no local durante toda a sequência. Sem interação com outras pessoas ou atitude suspeita.
  - Veículos: Um carro branco atravessa a rua (visível nas imagens 3 e 4), em movimento contínuo, sem sinais de parada ou comportamento suspeito.
  - Indicadores Objetivos de Risco:
      - Forçar/manipular entradas: Não observado.
      - Vadiagem ou permanência suspeita: O indivíduo sentado parece ser um funcionário ou pessoa aguardando, sem atitude suspeita.
      - Passagens lentas/repetidas de veículos: Não observado.
      - Veículos estacionados observando: Não observado.
      - Motocicletas observando/parando: Não observado.
      - Uso de capuzes/máscaras/bonés: Não observado.
      - Ações coordenadas: Não observado.
      - Agressões/violência/armas: Não observado.","Baixo, pois nenhum indicador de risco objetivo foi observado. O movimento de veículos e a presença do indivíduo sentado aparentam ser normais para o contexto.","Alto, pois as imagens estão claras, o ângulo é adequado para observar o ambiente, e as ações registradas são objetivamente interpretáveis, sem ambiguidade.",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250410_145302_6b645c08,20,motion_detected/event_20250410_145302_6b645c08/0000_altercation_20250410_145302_frame.jpg,altercation,2025-04-10 14:53:02,"Vista externa de uma rua residencial à noite, iluminação suficiente (provavelmente iluminação pública e luzes de casas). Local aparenta ser tranquilo, com veículos estacionados na via pública. As imagens têm label da câmera ""Intelbras"" e o horário marca por volta de 19h08-19h09.",,"Alto, pois há indicadores claros de risco: manipulação forçada de portão, tentativa de agressão com objeto contundente e conflito direto entre pessoas, sugerindo ameaça imediata à segurança dos moradores da residência.","Alto, pois a sequência de imagens é clara, bem iluminada, o ângulo permite visualizar claramente as ações do homem, e a agressão/manipulação é objetiva e inequívoca. A ambiguidade das ações é mínima.",camera_analyzer_prompt_external_street,detailed,,True,True,Alto
event_20250403_114825_0411cb11,16,motion_detected/event_20250403_114825_0411cb11/0001_7640_20250307_134155_frame_20250403_114825_000030.jpg,7640,2025-03-07 13:41:55,"Vista externa de uma rua ou corredor lateral, aparentemente em ambiente residencial/comercial. As imagens são diurnas, com forte iluminação solar, e capturadas pela câmera rotulada “RAMPA”.","- Pessoas: Não há pessoas visíveis nas imagens.
  - Veículos: Não há veículos visíveis, inclusive motos, nas imagens.
  - Indicadores Objetivos de Risco:  
    - Não foi observado forçamento ou manipulação de entradas.
    - Não há permanência suspeita próxima à propriedade.
    - Não houve passagens lentas ou repetidas de veículos.
    - Não há veículos estacionados observando o local.
    - Não foi identificada presença de motocicletas, pessoas com capuzes/máscaras/bonés, ações coordenadas, agressões, violência ou uso de armas.","Baixo, pois nenhum indicador objetivo de risco foi observado durante o período analisado.","Alto, pois a clareza das imagens é adequada, o ângulo cobre bem a área monitorada e não há ambiguidades nas ações (ou ausência delas).",camera_analyzer_prompt_external_street,detailed,,False,False,Alto
event_20250408_154828_a45f416a,4,motion_detected/event_20250408_154828_a45f416a/0000_run_20250408_154828_frame.jpg,run,2025-04-08 15:48:28,"Vista externa de uma rua ou pátio industrial/comercial durante a noite (iluminação artificial, ambiente escuro). O tipo do local parece comercial/industrial, com galpões ao redor. Câmera identificada como ""Front Door"".","- Pessoas: Um indivíduo desce de um veículo utilitário pequeno (parece uma van branca) e caminha em direção ao canto esquerdo da cena (próximo ao prédio).
  - Veículos: Um veículo utilitário branco para em frente ao prédio/comércio; o motorista sai e o veículo permanece parado.
  - Indicadores Objetivos de Risco:
    - Pessoa desembarca do veículo e caminha em direção ao portão/entrada, aparentemente observando ou se aproximando da propriedade fora do horário comercial.
    - Movimento noturno próximo à entrada de um local comercial/industrial (potencial vadiagem/permanência suspeita perto da propriedade).
    - Não há evidências claras de manipulação de portões, violência, ações coordenadas, máscaras/capuzes, invasão, ou abordagens armadas nesta sequência.","**Alto**. Justificativa: O principal fator para a classificação de risco elevado é a presença de uma pessoa desembarcando de um veículo e se aproximando da entrada de uma propriedade comercial/industrial à noite, cenário normalmente associado a riscos de invasão ou furto.","**Alto**. Justificativa: As imagens estão claras e bem iluminadas para análise, o ângulo da câmera é adequado, e as ações observadas são pouco ambíguas – há clara aproximação e permanência junto à propriedade em horário suspeito.",camera_analyzer_prompt_external_street,detailed,,False,True,Alto
event_20250408_154830_8534a9f2,4,motion_detected/event_20250408_154830_8534a9f2/0000_sneak_20250408_154830_frame.jpg,sneak,2025-04-08 15:48:30,"Ambiente interno fechado, aparentando ser uma sala de estar residencial. Iluminação noturna, possivelmente infravermelho (baixa luz), capturada por “Câmera 01”. Móveis de uso comum como sofás, mesa de centro e objetos decorativos estão presentes.","Duas pessoas adultas estão presentes. Ambas se movimentam de maneira agachada ou rastejando, evitando ficar em pé, e parecem deslocar-se de forma cautelosa pelo ambiente. Não é observada manipulação agressiva de portas, gavetas ou armários, tampouco há sinais visíveis de arrombamento, violência, ou manuseio de objetos/equipamentos de modo claro no momento capturado. A postura e movimentação sugerem tentativa de ocultar-se ou agir furtivamente.","Alto, há forte indicação de risco devido à movimentação furtiva/agachada pelo ambiente, comportamento compatível com tentativa de evitar ser visto (indicador: ocultar-se ativamente da vista da câmera/movimento suspeito).","Alto, pois as imagens estão nítidas, o ângulo oferece boa visão das ações dos indivíduos, e o comportamento capturado é objetivo e pouco ambíguo para fins de avaliação de segurança.",camera_analyzer_prompt_internal_closed,detailed,,False,True,Alto
event_20250408_154828_714f6d56,2,motion_detected/event_20250408_154828_714f6d56/0000_gun_20250408_154828_frame.jpg,gun,2025-04-08 15:48:28,"Ambiente interno fechado, possivelmente uma loja de conveniência ou supermercado. Iluminação artificial clara e uniforme. As imagens são da ""Câmera 01"", com data e hora visíveis (13/02/2012, por volta das 20:23h).","- Pessoas presentes: Três pessoas visíveis próximas ao balcão. 
    - Um indivíduo em destaque usa moletom com capuz (levemente levantado, dificultando visualização do rosto).
    - A pessoa com moletom parece interagir/aproximar-se rapidamente do atendente (lado oposto ao balcão).
    - Postura dos presentes indica possível tensão ou movimentação atípica.
  - Indicadores objetivos de risco observados:
    - Um dos indivíduos parece esconder parcialmente o rosto (capuz) e se posiciona de forma suspeita.
    - Um movimento rápido de aproximação na direção do balcão/atendente, condizente com situação de roubo ou ameaça.
    - Não é possível identificar claramente arma ou violência nas imagens analisadas, mas há sinais de movimentação fora do comportamento esperado.","Alto, devido à presença de indicação clara de comportamento suspeito (aproximação rápida, capuz cobrindo parcialmente o rosto, ambiente que sugere possível tentativa de assalto ou ameaça, especialmente por horários e contexto de loja).","Médio, pois apesar de a qualidade das imagens permitir identificar movimentação e contexto, não é possível afirmar com total clareza sobre a exibição de arma ou violência física direta. Há indícios objetivos de risco, mas falta clareza absoluta dos detalhes críticos.",camera_analyzer_prompt_internal_closed,detailed,,True,True,Médio
event_20250403_092010_6fe6424e,10,motion_detected/event_20250403_092010_6fe6424e/0001_55406_20250302_230353_frame_20250403_092005_000031.jpg,55406,2025-03-02 23:03:53,"As imagens mostram a vista de uma área externa privada (frente de uma residência ou prédio), visualizada por uma câmera voltada para a rua. O horário indicado nas imagens é noturno (aproximadamente entre 23:03:15 e 23:03:34), com boa iluminação pública e luzes prediais acesas. O ambiente consiste em portão fechado, calçada, alguns veículos estacionados na rua e plantas/garden na lateral. As imagens são rotuladas como ""Câmera 01"".",,"Baixo, pois não há nenhum dos indicadores objetivos de risco observados (todas as ações parecem compatíveis com circulação normal em via pública aberta).","Alto, pois as imagens são claras, com boa iluminação, sem ângulos mortos e as ações das pessoas observadas são inequívocas (trânsito normal na via, sem ambiguidade de movimentos).",camera_analyzer_prompt_internal_to_outside,detailed,,False,False,Alto
event_20250402_134706_4376a9ef,8,motion_detected/event_20250402_134706_4376a9ef/0001_6888_20250219_153816_frame_20250402_134706_000056.jpg,6888,2025-02-19 15:38:16,"Ambiente interno fechado, aparentemente o interior de um elevador (pelas paredes metálicas, botões e portas automáticas visíveis). Iluminação artificial adequada, local identificado como ""Câmera 06"". As imagens foram registradas durante o dia (horário aproximado 12:49).","Não há presença de pessoas nas imagens em toda a sequência fornecida. Não foram observados sinais de arrombamento nas portas, nem manipulações suspeitas dos comandos do elevador, nem presença de objetos fora do comum, nem dano aparente ao patrimônio.
  - Nenhum indicador objetivo de risco identificado: 
    - Não há manipulação de portas, armários ou equipamentos.
    - Nenhum movimento rápido ou errático visível.
    - Nenhuma tentativa de ocultar ou remover itens.
    - Nenhum ato de vandalismo, violência, ou indicação de arma.
    - Sem sinais de portas/janelas arrombadas.","Baixo, pois nenhum indicador de risco foi observado nas imagens analisadas.","Alto, pois as imagens apresentam boa clareza, ângulo adequado cobrindo todo o interior do elevador e não há ambiguidade em relação às ações ou ausência de pessoas no ambiente.",camera_analyzer_prompt_internal_closed,detailed,,False,False,Alto
event_20250410_145302_e3f6e863,13,motion_detected/event_20250410_145302_e3f6e863/0000_robbery_20250410_145302_frame.jpg,robbery,2025-04-10 14:53:02,"Ambiente interno fechado, aparentemente uma pequena recepção de escritório (provavelmente consultório ou empresa). Iluminação natural pela porta/grade e luz interna razoável. Imagens das 10:28h da manhã (hora do dia bem iluminada). Câmera com vista ampla da sala frontal de atendimento (“Ideal Tecnologia” na parede).","- Pessoas: Três pessoas inicialmente presentes (2 sentadas, 1 de pé); posteriormente, um dos sentados levanta e ambos caminham pela sala, demonstrando movimentação rápida e suspeita. Um dos indivíduos parece orientar/coagir outro a ir para o corredor/sala interna, havendo clara manipulação ao empurrar pessoas em direção à porta.","**Alto**. Justificativa: Pelo menos dois indicadores objetivos de risco observados – movimentação suspeita/forçada, possível coação/intimidação ativa, além do contexto e dinâmica claramente semelhantes a uma situação de assalto ou ameaça.","**Alto**. Justificativa: As imagens estão claras, o ângulo permite boa visão das ações e não há ambiguidade significativa nos comportamentos observados (postura dominante de um, submissão/coação de outros). Dinâmica muito compatível com ocorrência criminosa.",camera_analyzer_prompt_internal_closed,detailed,,True,True,Alto
event_20250410_145304_750feb15,21,motion_detected/event_20250410_145304_750feb15/0000_climbing-wall_20250410_145304_frame.jpg,climbing-wall,2025-04-10 14:53:04,"Vista externa de uma rua, aparentemente residencial, durante a madrugada (por volta de 1h24, conforme timestamp nas imagens). Iluminação noturna com baixa luz, imagens em preto e branco. Câmera 01.","- Pessoas: Dois indivíduos caminhando pela rua. Um deles carrega um grande saco plástico (parece ser reciclável), o outro está ao lado. Ambos caminham juntos e em determinado momento um deles se aproxima do portão da residência e tenta manipular/forçar a entrada.
  - Veículos: Nenhum veículo observado durante a sequência.
  - Indicadores Objetivos de Risco observados:
    - Manipulação/forçar entrada em portão/porta (visível em várias imagens).
    - Permanência suspeita próximo à propriedade.
    - Ações coordenadas entre os dois indivíduos.","Alto, pois há tentativa clara de manipulação ou forças de entrada no portão, além do comportamento coordenado e suspeito dos indivíduos em plena madrugada.","Alto, pois as imagens estão nítidas, o ângulo permite observar claramente as ações e não há ambiguidade de comportamento — a tentativa de abrir/forçar o portão é evidente.",camera_analyzer_prompt_external_street,detailed,,True,True,Alto
event_20250410_145303_9ad868ab,14,motion_detected/event_20250410_145303_9ad868ab/0000_robbery_20250410_145303_frame.jpg,robbery,2025-04-10 14:53:03,"Vista externa de uma rua residencial, com boa iluminação natural (luz do dia). Local tranquilo, com poucas pessoas e veículos visíveis. Imagens provenientes da ""Câmera 01"", conforme timestamp.","- Pessoas: Duas pessoas inicialmente próximas a um veículo prata. Uma delas parece sair do carro ou se aproximar. Em seguida, uma pessoa usando capuz e/ou máscara desce do veículo com atitude decidida e postura agressiva, apontando objeto (provavelmente arma) para outro indivíduo. Após isso, a vítima se afasta rapidamente enquanto o indivíduo mascarado volta para o carro.  
   - Veículos: Um automóvel prata é destaque, permanecendo com as portas abertas durante parte da sequência. Outro veículo não é observado.
   - Indicadores Objetivos de Risco:
     - Agressão/Violência/Arma sendo usada: Sim, há clara intimidação e possível uso de arma.
     - Uso incomum de capuz/máscara/boné: Sim, uma pessoa usa roupas que dificultam a identificação.
     - Ações coordenadas entre indivíduos: Sim, os ocupantes do carro parecem atuar em conjunto.
     - Vítima forçada a se afastar sob ameaça: Sim.
     - Veículo estacionado em atitude suspeita: O carro para em local pouco movimentado, com ação rápida dos ocupantes.","Alto, devido à presença de arma, ação coordenada de abordagem e intimidação à vítima, e uso de roupas visando ocultação de identidade.","Alto, pois as imagens são claras, o ângulo permite boa visualização dos fatos e as ações observadas não deixam dúvidas quanto à gravidade do risco.",camera_analyzer_prompt_external_street,detailed,,True,True,Alto
